"strain","treatment","background","knockout","Sample","rep","ref_genome","start","stop","locus_tag","gene","counts","rpk","rpm","tpm"
"11-44","deop","10deop","wt","PA167","7","T7_10deop",1468,3138,"T7p03","0.7",15994,9577.24550898204,18.5360621236362,516.681776587793
"11-44","deop","10deop","wt","PA167","7","T7_10deop",1495,1639,"T7p04","0.5",3,20.8333333333333,18.5360621236362,1.12393523469949
"11-44","deop","10deop","wt","PA167","7","T7_10deop",1635,1972,"T7p05","0.6B",3,8.90207715133531,18.5360621236362,0.480257192275153
"11-44","deop","10deop","wt","PA167","7","T7_10deop",1635,1797,"T7p06","0.6A",1,6.17283950617284,18.5360621236362,0.333017847318367
"11-44","deop","10deop","wt","PA167","7","T7_10deop",3138,5887,"T7p07","1",87774,31929.4288832303,18.5360621236362,1722.55728699332
"11-44","deop","10deop","wt","PA167","7","T7_10deop",5887,6448,"T7p08","1.2",63937,113969.696969697,18.5360621236362,6148.53878938877
"11-44","deop","10deop","wt","PA167","7","T7_10deop",6006,6135,"T7p09","1.1",15928,123472.868217054,18.5360621236362,6661.2243416906
"11-44","deop","10deop","wt","PA167","7","T7_10deop",6448,7588,"T7p10","1.3",138547,121532.456140351,18.5360621236362,6556.54126155412
"11-44","deop","10deop","wt","PA167","7","T7_10deop",7607,7763,"T7p11","1.4",6977,44724.358974359,18.5360621236362,2412.82957923026
"11-44","deop","10deop","wt","PA167","7","T7_10deop",7790,7880,"T7p12","1.5",17770,197444.444444444,18.5360621236362,10651.9088643253
"11-44","deop","10deop","wt","PA167","7","T7_10deop",7905,8166,"T7p13","1.6",34225,131130.268199234,18.5360621236362,7074.33258070622
"11-44","deop","10deop","wt","PA167","7","T7_10deop",8165,8756,"T7p14","1.7",81113,137247.03891709,18.5360621236362,7404.32557906028
"11-44","deop","10deop","wt","PA167","7","T7_10deop",8748,8895,"T7p15","1.8",29961,203816.326530612,18.5360621236362,10995.664838149
"11-44","deop","10deop","wt","PA167","7","T7_10deop",8897,9092,"T7p16","2",25357,130035.897435897,18.5360621236362,7015.29249139076
"11-44","deop","10deop","wt","PA167","7","T7_10deop",9157,9856,"T7p17","2.5",99030,141673.819742489,18.5360621236362,7643.1454964663
"11-44","deop","10deop","wt","PA167","7","T7_10deop",9856,10276,"T7p18","2.8",73871,175883.333333333,18.5360621236362,9488.71082542698
"11-44","deop","10deop","wt","PA167","7","T7_10deop",10256,10706,"T7p19","3",167660,372577.777777778,18.5360621236362,20100.1580213031
"11-44","deop","10deop","wt","PA167","7","T7_10deop",10705,11161,"T7p20","3.5",160845,352730.263157895,18.5360621236362,19029.4066131831
"11-44","deop","10deop","wt","PA167","7","T7_10deop",11224,11590,"T7p21","3.8",5149,14068.306010929,18.5360621236362,758.969511274449
"11-44","deop","10deop","wt","PA167","7","T7_10deop",11564,13265,"T7p22","4A",28556,16787.771898883,18.5360621236362,905.681680764124
"11-44","deop","10deop","wt","PA167","7","T7_10deop",11634,11757,"T7p23","4.1",3128,25430.8943089431,18.5360621236362,1371.96855185951
"11-44","deop","10deop","wt","PA167","7","T7_10deop",11753,13265,"T7p24","4B",26188,17320.1058201058,18.5360621236362,934.400505597151
"11-44","deop","10deop","wt","PA167","7","T7_10deop",12987,13326,"T7p25","4.2",12156,35858.407079646,18.5360621236362,1934.52130449657
"11-44","deop","10deop","wt","PA167","7","T7_10deop",13351,13564,"T7p26","4.3",14852,69727.6995305164,18.5360621236362,3761.73208017055
"11-44","deop","10deop","wt","PA167","7","T7_10deop",13583,13853,"T7p27","4.5",7485,27722.2222222222,18.5360621236362,1495.58315230679
"11-44","deop","10deop","wt","PA167","7","T7_10deop",13926,14334,"T7p28","4.7",7847,19232.8431372549,18.5360621236362,1037.59056313964
"11-44","deop","10deop","wt","PA167","7","T7_10deop",14352,16467,"T7p29","5",60001,28369.2671394799,18.5360621236362,1530.49050819187
"11-44","deop","10deop","wt","PA167","7","T7_10deop",16482,16839,"T7p30","5.3",24234,67882.3529411765,18.5360621236362,3662.17767767495
"11-44","deop","10deop","wt","PA167","7","T7_10deop",16850,17359,"T7p31","5.5-5.7",27075,53192.5343811395,18.5360621236362,2869.67825346848
"11-44","deop","10deop","wt","PA167","7","T7_10deop",16850,17150,"T7p32","5.5",18059,60196.6666666667,18.5360621236362,3247.5434245501
"11-44","deop","10deop","wt","PA167","7","T7_10deop",17149,17359,"T7p33","5.7",16171,77004.7619047619,18.5360621236362,4154.32152693153
"11-44","deop","10deop","wt","PA167","7","T7_10deop",17358,17517,"T7p34","5.9",12332,77559.748427673,18.5360621236362,4184.26243450992
"11-44","deop","10deop","wt","PA167","7","T7_10deop",17503,18406,"T7p35","6",70147,77682.1705426357,18.5360621236362,4190.86697187855
"11-44","deop","10deop","wt","PA167","7","T7_10deop",18393,18507,"T7p36","6.3",13551,118868.421052632,18.5360621236362,6412.81952227907
"11-44","deop","10deop","wt","PA167","7","T7_10deop",18604,18859,"T7p37","6.5",162808,638462.745098039,18.5360621236362,34444.357212415
"11-44","deop","10deop","wt","PA167","7","T7_10deop",18863,19130,"T7p38","6.7",159217,596318.352059925,18.5360621236362,32170.7139349481
"11-44","deop","10deop","wt","PA167","7","T7_10deop",19129,19531,"T7p39","7",294815,733370.646766169,18.5360621236362,39564.5332797529
"11-44","deop","10deop","wt","PA167","7","T7_10deop",19534,19834,"T7p40","7.3",260030,866766.666666667,18.5360621236362,46761.1006526254
"11-44","deop","10deop","wt","PA167","7","T7_10deop",19847,20240,"T7p41","7.7",280076,712661.577608143,18.5360621236362,38447.3019595352
"11-44","deop","10deop","wt","PA167","7","T7_10deop",20239,21850,"T7p42","8",1124767,698179.391682185,18.5360621236362,37666.0040857279
"11-44","deop","10deop","wt","PA167","7","T7_10deop",21949,22873,"T7p43","9",645658,698764.069264069,18.5360621236362,37697.5467930184
"11-44","deop","10deop","wt","PA167","7","T7_10deop",22966,24162,"T7p44","10B",2519852,2106899.66555184,18.5360621236362,113664.900964334
"11-44","deop","10deop","wt","PA167","7","T7_10deop",22966,24004,"T7p45","10A",2443662,2354202.31213873,18.5360621236362,127006.604554739
"11-44","deop","10deop","wt","PA167","7","T7_10deop",24227,24818,"T7p46","11",122054,206521.150592217,18.5360621236362,11141.587097341
"11-44","deop","10deop","wt","PA167","7","T7_10deop",24841,27226,"T7p47","12",444422,186340.461215933,18.5360621236362,10052.8612805156
"11-44","deop","10deop","wt","PA167","7","T7_10deop",27306,27723,"T7p48","13",96670,231822.541966427,18.5360621236362,12506.5691094561
"11-44","deop","10deop","wt","PA167","7","T7_10deop",27727,28318,"T7p49","14",236402,400003.384094755,18.5360621236362,21579.7390743902
"11-44","deop","10deop","wt","PA167","7","T7_10deop",28324,30568,"T7p50","15",705356,314329.768270945,18.5360621236362,16957.7424899827
"11-44","deop","10deop","wt","PA167","7","T7_10deop",30594,34551,"T7p51","16",1019331,257601.971190296,18.5360621236362,13897.3407335432
"11-44","deop","10deop","wt","PA167","7","T7_10deop",34623,36285,"T7p52","17",834307,501989.771359807,18.5360621236362,27081.7915915214
"11-44","deop","10deop","wt","PA167","7","T7_10deop",36343,36547,"T7p53","17.5",78485,384730.392156863,18.5360621236362,20755.7780930328
"11-44","deop","10deop","wt","PA167","7","T7_10deop",36552,36822,"T7p54","18",108315,401166.666666667,18.5360621236362,21642.4968793734
"11-44","deop","10deop","wt","PA167","7","T7_10deop",36916,37348,"T7p55","18.5",179792,416185.185185185,18.5360621236362,22452.729301899
"11-44","deop","10deop","wt","PA167","7","T7_10deop",37031,37283,"T7p56","18.7",88090,349563.492063492,18.5360621236362,18858.5628237482
"11-44","deop","10deop","wt","PA167","7","T7_10deop",37369,39130,"T7p57","19",603666,342797.27427598,18.5360621236362,18493.5328760505
"11-44","deop","10deop","wt","PA167","7","T7_10deop",38015,38273,"T7p58","19.2",136893,530593.023255814,18.5360621236362,28624.9053179009
"11-44","deop","10deop","wt","PA167","7","T7_10deop",38552,38726,"T7p59","19.3",84881,487821.83908046,18.5360621236362,26317.4473535248
"11-44","deop","10deop","wt","PA167","7","T7_10deop",39388,39538,"T7p60","19.5",153409,1022726.66666667,18.5360621236362,55174.9697344045
"11-44-phi9v2","deop-9","10deop","phi9","PA125","2","T7_10deop",890,1468,"T7p01","0.3",12537,21690.3114186851,17.265350077221,1256.2914346754
"11-44-phi9v2","deop-9","10deop","phi9","PA125","2","T7_10deop",1277,1433,"T7p02","0.4",2,12.8205128205128,17.265350077221,0.742557362762514
"11-44-phi9v2","deop-9","10deop","phi9","PA125","2","T7_10deop",1468,3138,"T7p03","0.7",15093,9037.7245508982,17.265350077221,523.460254815342
"11-44-phi9v2","deop-9","10deop","phi9","PA125","2","T7_10deop",1495,1639,"T7p04","0.5",0,0,17.265350077221,0
"11-44-phi9v2","deop-9","10deop","phi9","PA125","2","T7_10deop",1635,1972,"T7p05","0.6B",1,2.9673590504451,17.265350077221,0.171867876247703
"11-44-phi9v2","deop-9","10deop","phi9","PA125","2","T7_10deop",1635,1797,"T7p06","0.6A",0,0,17.265350077221,0
"11-44-phi9v2","deop-9","10deop","phi9","PA125","2","T7_10deop",3138,5887,"T7p07","1",79802,29029.4652600946,17.265350077221,1681.37136694346
"11-44-phi9v2","deop-9","10deop","phi9","PA125","2","T7_10deop",5887,6448,"T7p08","1.2",81299,144918.003565062,17.265350077221,8393.57458243834
"11-44-phi9v2","deop-9","10deop","phi9","PA125","2","T7_10deop",6006,6135,"T7p09","1.1",20764,160961.240310078,17.265350077221,9322.79042070748
"11-44-phi9v2","deop-9","10deop","phi9","PA125","2","T7_10deop",6448,7588,"T7p10","1.3",189121,165895.614035088,17.265350077221,9608.58675283748
"11-44-phi9v2","deop-9","10deop","phi9","PA125","2","T7_10deop",7607,7763,"T7p11","1.4",9901,63467.9487179487,17.265350077221,3676.03022435582
"11-44-phi9v2","deop-9","10deop","phi9","PA125","2","T7_10deop",7790,7880,"T7p12","1.5",28869,320766.666666667,17.265350077221,18578.6367048455
"11-44-phi9v2","deop-9","10deop","phi9","PA125","2","T7_10deop",7905,8166,"T7p13","1.6",51346,196727.969348659,17.265350077221,11394.3805638909
"11-44-phi9v2","deop-9","10deop","phi9","PA125","2","T7_10deop",8165,8756,"T7p14","1.7",127772,216196.27749577,17.265350077221,12521.9747371939
"11-44-phi9v2","deop-9","10deop","phi9","PA125","2","T7_10deop",8748,8895,"T7p15","1.8",51790,352312.925170068,17.265350077221,20405.7794133517
"11-44-phi9v2","deop-9","10deop","phi9","PA125","2","T7_10deop",8897,9092,"T7p16","2",40925,209871.794871795,17.265350077221,12155.6640284224
"11-44-phi9v2","deop-9","10deop","phi9","PA125","2","T7_10deop",9157,9856,"T7p17","2.5",146313,209317.596566524,17.265350077221,12123.5651539256
"11-44-phi9v2","deop-9","10deop","phi9","PA125","2","T7_10deop",9856,10276,"T7p18","2.8",94438,224852.380952381,17.265350077221,13023.331698848
"11-44-phi9v2","deop-9","10deop","phi9","PA125","2","T7_10deop",10256,10706,"T7p19","3",207953,462117.777777778,17.265350077221,26765.6187514825
"11-44-phi9v2","deop-9","10deop","phi9","PA125","2","T7_10deop",10705,11161,"T7p20","3.5",206403,452638.157894737,17.265350077221,26216.5641513358
"11-44-phi9v2","deop-9","10deop","phi9","PA125","2","T7_10deop",11224,11590,"T7p21","3.8",7817,21357.9234972678,17.265350077221,1237.03970100474
"11-44-phi9v2","deop-9","10deop","phi9","PA125","2","T7_10deop",11564,13265,"T7p22","4A",43678,25677.8365667255,17.265350077221,1487.24679498989
"11-44-phi9v2","deop-9","10deop","phi9","PA125","2","T7_10deop",11634,11757,"T7p23","4.1",4450,36178.8617886179,17.265350077221,2095.46065540543
"11-44-phi9v2","deop-9","10deop","phi9","PA125","2","T7_10deop",11753,13265,"T7p24","4B",40184,26576.7195767196,17.265350077221,1539.30962638189
"11-44-phi9v2","deop-9","10deop","phi9","PA125","2","T7_10deop",12987,13326,"T7p25","4.2",20386,60135.6932153392,17.265350077221,3483.02773742648
"11-44-phi9v2","deop-9","10deop","phi9","PA125","2","T7_10deop",13351,13564,"T7p26","4.3",26834,125981.220657277,17.265350077221,7296.76607157185
"11-44-phi9v2","deop-9","10deop","phi9","PA125","2","T7_10deop",13583,13853,"T7p27","4.5",13521,50077.7777777778,17.265350077221,2900.47856277456
"11-44-phi9v2","deop-9","10deop","phi9","PA125","2","T7_10deop",13926,14334,"T7p28","4.7",12799,31370.0980392157,17.265350077221,1816.93958702892
"11-44-phi9v2","deop-9","10deop","phi9","PA125","2","T7_10deop",14352,16467,"T7p29","5",88548,41866.6666666667,17.265350077221,2424.89532383726
"11-44-phi9v2","deop-9","10deop","phi9","PA125","2","T7_10deop",16482,16839,"T7p30","5.3",37576,105254.901960784,17.265350077221,6096.3085885905
"11-44-phi9v2","deop-9","10deop","phi9","PA125","2","T7_10deop",16850,17359,"T7p31","5.5-5.7",40978,80506.8762278978,17.265350077221,4662.9159482908
"11-44-phi9v2","deop-9","10deop","phi9","PA125","2","T7_10deop",16850,17150,"T7p32","5.5",27530,91766.6666666667,17.265350077221,5315.07709118152
"11-44-phi9v2","deop-9","10deop","phi9","PA125","2","T7_10deop",17149,17359,"T7p33","5.7",23348,111180.952380952,17.265350077221,6439.54231357512
"11-44-phi9v2","deop-9","10deop","phi9","PA125","2","T7_10deop",17358,17517,"T7p34","5.9",17871,112396.226415094,17.265350077221,6509.93034675756
"11-44-phi9v2","deop-9","10deop","phi9","PA125","2","T7_10deop",17503,18406,"T7p35","6",92333,102251.38427464,17.265350077221,5922.34642317186
"11-44-phi9v2","deop-9","10deop","phi9","PA125","2","T7_10deop",18393,18507,"T7p36","6.3",19709,172885.964912281,17.265350077221,10013.4642007854
"11-44-phi9v2","deop-9","10deop","phi9","PA125","2","T7_10deop",18604,18859,"T7p37","6.5",170931,670317.647058823,17.265350077221,38824.4457286275
"11-44-phi9v2","deop-9","10deop","phi9","PA125","2","T7_10deop",18863,19130,"T7p38","6.7",166976,625378.277153558,17.265350077221,36221.5810485446
"11-44-phi9v2","deop-9","10deop","phi9","PA125","2","T7_10deop",19129,19531,"T7p39","7",322755,802873.134328358,17.265350077221,46501.9898662596
"11-44-phi9v2","deop-9","10deop","phi9","PA125","2","T7_10deop",19534,19834,"T7p40","7.3",276151,920503.333333333,17.265350077221,53315.0691539
"11-44-phi9v2","deop-9","10deop","phi9","PA125","2","T7_10deop",19847,20240,"T7p41","7.7",234987,597931.297709924,17.265350077221,34631.8664281706
"11-44-phi9v2","deop-9","10deop","phi9","PA125","2","T7_10deop",20239,21850,"T7p42","8",499056,309780.260707635,17.265350077221,17942.3098473017
"11-44-phi9v2","deop-9","10deop","phi9","PA125","2","T7_10deop",21949,22873,"T7p43","9",241498,261361.471861472,17.265350077221,15137.9190513083
"11-44-phi9v2","deop-9","10deop","phi9","PA125","2","T7_10deop",22966,24162,"T7p44","10B",1633556,1365849.49832776,17.265350077221,79109.2849098835
"11-44-phi9v2","deop-9","10deop","phi9","PA125","2","T7_10deop",22966,24004,"T7p45","10A",1578545,1520756.26204239,17.265350077221,88081.4032290484
"11-44-phi9v2","deop-9","10deop","phi9","PA125","2","T7_10deop",24227,24818,"T7p46","11",83121,140644.670050761,17.265350077221,8146.06535180079
"11-44-phi9v2","deop-9","10deop","phi9","PA125","2","T7_10deop",24841,27226,"T7p47","12",356064,149293.081761006,17.265350077221,8646.97681154901
"11-44-phi9v2","deop-9","10deop","phi9","PA125","2","T7_10deop",27306,27723,"T7p48","13",90138,216158.273381295,17.265350077221,12519.7735588624
"11-44-phi9v2","deop-9","10deop","phi9","PA125","2","T7_10deop",27727,28318,"T7p49","14",221597,374952.622673435,17.265350077221,21717.0587909554
"11-44-phi9v2","deop-9","10deop","phi9","PA125","2","T7_10deop",28324,30568,"T7p50","15",664925,296312.3885918,17.265350077221,17162.2577744739
"11-44-phi9v2","deop-9","10deop","phi9","PA125","2","T7_10deop",30594,34551,"T7p51","16",1012911,255979.52994693,17.265350077221,14826.1998049292
"11-44-phi9v2","deop-9","10deop","phi9","PA125","2","T7_10deop",34623,36285,"T7p52","17",935371,562798.435619735,17.265350077221,32596.9895254114
"11-44-phi9v2","deop-9","10deop","phi9","PA125","2","T7_10deop",36343,36547,"T7p53","17.5",79456,389490.196078431,17.265350077221,22559.0674001046
"11-44-phi9v2","deop-9","10deop","phi9","PA125","2","T7_10deop",36552,36822,"T7p54","18",104561,387262.962962963,17.265350077221,22430.0672289232
"11-44-phi9v2","deop-9","10deop","phi9","PA125","2","T7_10deop",36916,37348,"T7p55","18.5",194307,449784.722222222,17.265350077221,26051.2946572478
"11-44-phi9v2","deop-9","10deop","phi9","PA125","2","T7_10deop",37031,37283,"T7p56","18.7",89491,355123.015873016,17.265350077221,20568.5383895891
"11-44-phi9v2","deop-9","10deop","phi9","PA125","2","T7_10deop",37369,39130,"T7p57","19",577281,327814.310051107,17.265350077221,18986.8325046943
"11-44-phi9v2","deop-9","10deop","phi9","PA125","2","T7_10deop",38015,38273,"T7p58","19.2",129419,501624.031007752,17.265350077221,29053.8001699466
"11-44-phi9v2","deop-9","10deop","phi9","PA125","2","T7_10deop",38552,38726,"T7p59","19.3",82537,474350.574712644,17.265350077221,27474.1359191133
"11-44-phi9v2","deop-9","10deop","phi9","PA125","2","T7_10deop",39388,39538,"T7p60","19.5",131059,873726.666666667,17.265350077221,50605.789211272
"11-44-phi9v2","deop-9","10deop","phi9","PA131","3","T7_10deop",890,1468,"T7p01","0.3",10287,17797.5778546713,18.6708969305208,953.225649571131
"11-44-phi9v2","deop-9","10deop","phi9","PA131","3","T7_10deop",1277,1433,"T7p02","0.4",0,0,18.6708969305208,0
"11-44-phi9v2","deop-9","10deop","phi9","PA131","3","T7_10deop",1468,3138,"T7p03","0.7",16156,9674.25149700599,18.6708969305208,518.146050133873
"11-44-phi9v2","deop-9","10deop","phi9","PA131","3","T7_10deop",1495,1639,"T7p04","0.5",0,0,18.6708969305208,0
"11-44-phi9v2","deop-9","10deop","phi9","PA131","3","T7_10deop",1635,1972,"T7p05","0.6B",2,5.93471810089021,18.6708969305208,0.317859293154198
"11-44-phi9v2","deop-9","10deop","phi9","PA131","3","T7_10deop",1635,1797,"T7p06","0.6A",2,12.3456790123457,18.6708969305208,0.661225813536819
"11-44-phi9v2","deop-9","10deop","phi9","PA131","3","T7_10deop",3138,5887,"T7p07","1",65418,23797.0170971262,18.6708969305208,1274.55136117355
"11-44-phi9v2","deop-9","10deop","phi9","PA131","3","T7_10deop",5887,6448,"T7p08","1.2",83692,149183.600713012,18.6708969305208,7990.1678675729
"11-44-phi9v2","deop-9","10deop","phi9","PA131","3","T7_10deop",6006,6135,"T7p09","1.1",19030,147519.379844961,18.6708969305208,7901.03337798495
"11-44-phi9v2","deop-9","10deop","phi9","PA131","3","T7_10deop",6448,7588,"T7p10","1.3",201450,176710.526315789,18.6708969305208,9464.49048341787
"11-44-phi9v2","deop-9","10deop","phi9","PA131","3","T7_10deop",7607,7763,"T7p11","1.4",14045,90032.0512820513,18.6708969305208,4822.0528246224
"11-44-phi9v2","deop-9","10deop","phi9","PA131","3","T7_10deop",7790,7880,"T7p12","1.5",24447,271633.333333333,18.6708969305208,14548.4887171811
